t_start,t_end,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),window_start,window_end
346,360,0.7593817597208775,0.005837599766308277,0.7479828374438535,0.749805342502385,0.755436247537682,0.7593668013018494,0.7633109653480578,0.7690092014223335,0.7708656893977854,2021-02-06,2021-02-20
347,361,0.7656285654468631,0.005983847601626657,0.7539447981672169,0.7558126715733109,0.7615840693752618,0.7656129763809542,0.7696560674789166,0.7754976349959062,0.7774009240357734,2021-02-07,2021-02-21
348,362,0.7636858098747189,0.0060991510757755175,0.7517778965649569,0.7536813680622015,0.7595631926048142,0.7636695730476736,0.7677907269652179,0.7737456369337358,0.7756859956609429,2021-02-08,2021-02-22
349,363,0.7714345609691697,0.006254075407965928,0.7592248916438507,0.7611764278590837,0.7672070896841717,0.7714176602887816,0.7756436083921405,0.7817503437885325,0.7837402753894264,2021-02-09,2021-02-23
350,364,0.7738484162866778,0.00638933477291422,0.7613755910071839,0.7633689725783951,0.769529344177261,0.7738308316912714,0.7781483189819985,0.7843878425993591,0.7864211732875116,2021-02-10,2021-02-24
351,365,0.7775015368096632,0.0065303990805361915,0.7647542202900283,0.7667912596045476,0.7730869405029387,0.7774832534872329,0.7818962020033332,0.7882741800393932,0.7903527558522265,2021-02-11,2021-02-25
352,366,0.7926366924444208,0.006721122820044637,0.7795175961953781,0.7816139243411777,0.7880930686652975,0.7926176953848126,0.7971596070481689,0.8037242611931685,0.8058637473205262,2021-02-12,2021-02-26
353,367,0.7929369964886211,0.006849421215652757,0.7795685040198881,0.7817044377886747,0.7883064451560814,0.7929172747184803,0.7975460486218737,0.8042368278865534,0.8064175660471,2021-02-13,2021-02-27
354,368,0.8086866152416129,0.007042716199944229,0.7949413291931628,0.7971373517942826,0.8039252973091187,0.8086661707218167,0.8134256460878289,0.8203056167502157,0.8225480857008983,2021-02-14,2021-02-28
355,369,0.8195342001147586,0.007214198327556369,0.8054548761166336,0.8077041129754253,0.8146568277946303,0.8195130318224497,0.8243884963468483,0.8314364941678952,0.8337338216568536,2021-02-15,2021-03-01
356,370,0.839305688799163,0.007422254371514987,0.8248206056868509,0.8271345963353913,0.8342876000367896,0.8392838097605806,0.8442999266715051,0.8515514125952988,0.8539151085629018,2021-02-16,2021-03-02
357,371,0.8393305235317452,0.007538018538195596,0.8246205040404944,0.8269701933152452,0.8342339818693189,0.8393079573514035,0.8444024652350576,0.8517678289827999,0.8541687846366102,2021-02-17,2021-03-03
358,372,0.840151895514303,0.007650083101277576,0.8252240941445319,0.8276083547569131,0.8349794146271977,0.8401286761082982,0.8452990643459635,0.8527746397176147,0.8552116507177896,2021-02-18,2021-03-04
359,373,0.8532642740677612,0.007814968255310192,0.8380151240254788,0.8404506159507275,0.8479802339685022,0.853240415330173,0.8585223051608178,0.8661593164476598,0.8686490112070151,2021-02-19,2021-03-05
360,374,0.8574776839293664,0.007937906997868003,0.8419893886575195,0.8444628984676904,0.8521103794943984,0.8574531895902565,0.8628182864741679,0.8705760217476667,0.8731051783622688,2021-02-20,2021-03-06
361,375,0.8663711843507232,0.00807930423301286,0.8506075209185249,0.8531248828273297,0.8609081737744211,0.8663460700880503,0.8718068172435354,0.8797031528453948,0.8822775699124276,2021-02-21,2021-03-07
362,376,0.8673290794873186,0.008180529848320545,0.8513687403737245,0.8539173131162519,0.861797466690702,0.8673033604081432,0.8728326552762269,0.8808285759131568,0.8834355778453247,2021-02-22,2021-03-08
363,377,0.8968890912100533,0.008413430842634115,0.8804739494384464,0.8830952433035563,0.891200069754964,0.8968627834424217,0.9025494339128589,0.9107726772392866,0.9134537376921431,2021-02-23,2021-03-09
364,378,0.9133952250360581,0.008581873661188788,0.8966515620236853,0.899325287703257,0.907592282431462,0.9133683479631204,0.9191688682746799,0.9275568424424909,0.9302916280699411,2021-02-24,2021-03-10
365,379,0.92619723082155625,0.008722971689048831,0.9091784648428605,0.9118960761804722,0.9202988445436766,0.9261698465047709,0.9320657647746198,0.9405917957901184,0.9433716194427252,2021-02-25,2021-03-11
366,380,0.9477123690184395,0.008893710315137133,0.9303602026886669,0.9331311202306508,0.9416985846736,0.9476845484570728,0.9536958254769418,0.9623885162022597,0.9652226371311973,2021-02-26,2021-03-12
367,381,0.9464727528408287,0.00894652263855645,0.9290181254147561,0.9318052667531203,0.9404231483804392,0.946444564023182,0.9524916279704754,0.9612363934799585,0.9640875748150695,2021-02-27,2021-03-13
368,382,0.9565793088266491,0.009041650816309853,0.9389390831039057,0.9417558614984277,0.9504653797403595,0.956550821550547,0.9626621832252099,0.9714999287744895,0.9743814252104828,2021-02-28,2021-03-14
369,383,0.9516360127599214,0.009059092620690514,0.9339623386746883,0.93678431978179455,0.9455101800366666,0.9516072669238788,0.9577305089337756,0.9665857603291558,0.9694730468767919,2021-03-01,2021-03-15
370,384,0.9824946953932423,0.009241305989700856,0.9644645382651317,0.9673436770931892,0.9762458366821405,0.9824657210930797,0.9887119684989337,0.9977445475946357,1.0006895108987528,2021-03-02,2021-03-16
371,385,1.021785341151256,0.00945773254447181,1.0033315800813625,1.006278682890218,1.0153903917245328,1.0217561607721912,1.0281484803187306,1.0373915362655586,1.0404049317325328,2021-03-03,2021-03-17
372,386,1.0511733550904527,0.009613094892597129,1.032415439937953,1.0354113583153177,1.044673547129136,1.0511440509688703,1.0576412178961752,1.0670353108144615,1.070097802976408,2021-03-04,2021-03-18
373,387,1.0771939870578024,0.009729753270201005,1.0582073966580756,1.0612400859564093,1.070615498203518,1.0771646925382365,1.083740541222348,1.0932478143536812,1.0963470556278823,2021-03-05,2021-03-19
374,388,1.1104083006964829,0.009854056277820272,1.0911776644198468,1.0942496877125725,1.1037460478576147,1.1103791516672796,1.1170387774461765,1.1266663435929354,1.1298045883405092,2021-03-06,2021-03-20
375,389,1.152037661248449,0.009990184583296337,1.1325394421406356,1.135654668883856,1.1452837363117205,1.1520087839103197,1.1587601062706292,1.1685191567615232,1.1716999877345633,2021-03-07,2021-03-21
376,390,1.1612590402971803,0.009959545086777773,1.1418197201748193,1.144925751415577,1.1545259997184036,1.1612305677220094,1.1679610422025137,1.177689451644269,1.1808601675688317,2021-03-08,2021-03-22
377,391,1.1825606559301305,0.009955427613929,1.1631278782713885,1.1662332202312482,1.1758306813765411,1.1825327193440385,1.1892601761035815,1.1989833857871426,1.2021521947645908,2021-03-09,2021-03-23
378,392,1.2336913045357494,0.010055632637167319,1.21406037173756,1.2171979881937747,1.2268940739031111,1.2336639839925787,1.2404587523491244,1.2502778136569916,1.2534774976003122,2021-03-10,2021-03-24
379,393,1.2595620096247646,0.01003070013564286,1.2399779670931046,1.243108514238413,1.2527819698914275,1.2595353827586258,1.266313022731754,1.2761063315955041,1.2792973703224375,2021-03-11,2021-03-25
380,394,1.3025093771293117,0.010045192231264252,1.2828946408558979,1.2860306663731618,1.2957199958395225,1.3024835537627462,1.309270607705526,1.3190761736602699,1.32227086535781,2021-03-12,2021-03-26
381,395,1.316631639808373,0.009922793159736107,1.2972542502706428,1.300352723234494,1.3099252995207142,1.3166067121850604,1.3233108058534104,1.332995586696852,1.3361506908746785,2021-03-13,2021-03-27
382,396,1.3320337151036015,0.009783264122320357,1.3129270172041851,1.3159826312304577,1.3254220134623436,1.3320097637701782,1.3386193067791698,1.3481664990794915,1.351276526365453,2021-03-14,2021-03-28
383,397,1.310658647115455,0.00949727708074609,1.2921095937497848,1.2950762388213641,1.304240388691124,1.3106357075063038,1.3170518984799455,1.326319304431326,1.3293380643041364,2021-03-15,2021-03-29
384,398,1.3161921879228764,0.00930595366540882,1.2980152529707114,1.3009227536978747,1.3099035202399887,1.3161702558378134,1.3224569468725085,1.3315364344155163,1.3344937610294019,2021-03-16,2021-03-30
385,399,1.306011828039958,0.009065592718067433,1.288303270349866,1.291136116185112,1.2998857989933117,1.3059908520337438,1.3121149905986582,1.3209590908928797,1.3238395905732079,2021-03-17,2021-03-31
386,400,1.2885694908412604,0.008807656592309443,1.2713638924631483,1.2741164914707896,1.2826179292270996,1.2885494234718708,1.2944991764952685,1.3030909417693357,1.305889130359545,2021-03-18,2021-04-01
387,401,1.2959961314796322,0.008643432274525336,1.2791099809821525,1.281811798466104,1.2901557986196124,1.2959769162153412,1.3018155172802732,1.310246009444752,1.3129914806801395,2021-03-19,2021-04-02
388,402,1.3143190257366233,0.008523046728901031,1.2976665716641915,1.300331353424205,1.3085603201877738,1.3143006024712682,1.3200576476035826,1.3283695414220162,1.331076177653102,2021-03-20,2021-04-03
389,403,1.3383008348477567,0.008421151187338414,1.3218459280929862,1.3244794643876785,1.3326112680719138,1.3382831717486292,1.3439711466176159,1.3521824556864077,1.3548561194899227,2021-03-21,2021-04-04
390,404,1.356609049448192,0.008295325054631758,1.3403986075401881,1.3429933519824024,1.3510047598818598,1.356592141539629,1.3621949072605528,1.3702824212707174,1.3729155775626354,2021-03-22,2021-04-05
391,405,1.4175521388996262,0.008286237129958218,1.4013573382147873,1.403950084244076,1.411954391249681,1.4175359933237754,1.4231322858331181,1.4312092675273522,1.433838693522668,2021-03-23,2021-04-06
392,406,1.4593136238422089,0.008202663939485266,1.4432804122206833,1.4458477052723757,1.4537726659198658,1.459298255071432,1.4648378278627021,1.4728319666334306,1.4754341748874293,2021-03-24,2021-04-07
393,407,1.4525295575763473,0.00796292219855763,1.4369639045449394,1.4394565807317898,1.4471507462106337,1.4525150064055565,1.457892506326915,1.4656521697368294,1.468177903681531,2021-03-25,2021-04-08
394,408,1.4497505068300418,0.007722590311148222,1.4346535085951677,1.4370714060941003,1.4445342516138735,1.4497367945164286,1.4549518138908106,1.4624763814663182,1.4649254309859026,2021-03-26,2021-04-09
395,409,1.4453478691704444,0.007479317495756071,1.4307253688643968,1.4330675294936395,1.440296138779412,1.4453349679852867,1.4503855356381097,1.4576722159171576,1.4600436858244046,2021-03-27,2021-04-10
396,410,1.4503446965358948,0.007266726594227301,1.4361366901382053,1.4384127296391778,1.4454367712765286,1.4503325602860393,1.4552393917475879,1.4623180612410014,1.4646216722201022,2021-03-28,2021-04-11
397,411,1.4376275269557186,0.007017661522354071,1.4239056376216719,1.4261040088467876,1.4328879827812322,1.4376161082577181,1.4423546233044546,1.4491899952407241,1.4514143077905284,2021-03-29,2021-04-12
398,412,1.4417968259969738,0.006817101518849932,1.4284661079094798,1.4306020464248492,1.4371929233222895,1.4417860818082613,1.4463890161459776,1.4530282549348073,1.455188602406791,2021-03-30,2021-04-13
399,413,1.4381341543219506,0.006606196142573064,1.4252150141754725,1.427285208191676,1.4336728463135022,1.4381240389529564,1.44258443529748,1.4490176048587518,1.4511107792620028,2021-03-31,2021-04-14
400,414,1.422791331602876,0.006376256602066234,1.4103211854411752,1.4123195933699564,1.418485435812649,1.4227818065237905,1.4270868438506723,1.4332955607117503,1.4353156079908058,2021-04-01,2021-04-15
401,415,1.419863643212853,0.006182442807614443,1.4077717953655986,1.409709757078988,1.4156887722690097,1.4198546699201693,1.4240287321310605,1.4300481380309273,1.4320064855311812,2021-04-02,2021-04-16
402,416,1.4177498073764336,0.005999448611814047,1.4060151686326519,1.4078960468993489,1.413698641328018,1.4177413448241873,1.4217917481707547,1.427632434357378,1.4295325380967814,2021-04-03,2021-04-17
403,417,1.3998822413939311,0.005791514442176074,1.388553792785835,1.3903696890901351,1.3959715831255222,1.399874254625587,1.4037841930728145,1.4094220372610844,1.411256078138928,2021-04-04,2021-04-18
404,418,1.3509022757675322,0.005528921261177294,1.3400872378274673,1.341820892401345,1.34716897507562,1.3508947329223993,1.3546273538023994,1.3600093884362405,1.3617601790661948,2021-04-05,2021-04-19
405,419,1.322277166111551,0.005321217989004618,1.311868067711934,1.313536732520742,1.3186841790122232,1.3222700280887427,1.3258623718613658,1.3310419481205589,1.3327268292986068,2021-04-06,2021-04-20
406,420,1.2852353062726178,0.005113807751917925,1.2752317131315216,1.2768354246376121,1.2817824084402565,1.2852285238556649,1.2886808104108531,1.2936583233231986,1.2952774433229541,2021-04-07,2021-04-21
407,421,1.2445444382480357,0.004915539959317922,1.234928558877071,1.2364701471273347,1.2412254389102502,1.2445379666669463,1.2478563827421456,1.252640804496054,1.2541970950740897,2021-04-08,2021-04-22
408,422,1.2185707429597625,0.0047619678935332714,1.2092550954129853,1.2107485965239935,1.2153554723239297,1.2185645399776135,1.221779251558758,1.226414048308409,1.2279216415364196,2021-04-09,2021-04-23
409,423,1.1908350953302058,0.004619701730772171,1.181797632731077,1.1832465644930998,1.1877159062603682,1.1908291214761901,1.1939477721418816,1.1984440035041273,1.1999065068432482,2021-04-10,2021-04-24
410,424,1.155562003642425,0.004475159145440379,1.1468072795274007,1.1482108879790842,1.1525404140697793,1.1555562266463215,1.1585772955569806,1.1629328251430777,1.1643495579442973,2021-04-11,2021-04-25
411,425,1.114883911149933,0.004331255109297376,1.106410755770821,1.1077692094921106,1.111959474793706,1.1148783022687883,1.1178022331147,1.122017745190296,1.1233889413325695,2021-04-12,2021-04-26
412,426,1.0949214788375494,0.004238949191775067,1.0866288456677686,1.0879583702007054,1.0920593771823643,1.0949160085292098,1.0977776171631837,1.1019032471730061,1.103245199313208,2021-04-13,2021-04-27
413,427,1.0735989672498545,0.004155341207744974,1.065469892036571,1.0667731949075756,1.0707933177194484,1.0735936062023403,1.076398772558859,1.0804430265925455,1.0817585088488646,2021-04-14,2021-04-28
414,428,1.043810551152701,0.004064074001675783,1.03586011029625,1.03713475223985,1.0410665075219503,1.0438052766698183,1.0465488449284965,1.050504341786475,1.0517909664552298,2021-04-15,2021-04-29
415,429,1.0448863718372294,0.004040277476016657,1.0369823808603973,1.0382496002972492,1.04215841506612,1.0448811643084301,1.0476086517417942,1.0515409067118995,1.0528199567657501,2021-04-16,2021-04-30
416,430,1.0368509893196962,0.004005854313632351,1.0290143280571526,1.0302707556869273,1.034146277080205,1.0368458304766373,1.039550077766268,1.0434488202158478,1.0447169678569366,2021-04-17,2021-05-01
417,431,1.0087722245650226,0.003936254373958983,1.0010718657137998,1.002306406054091,1.0061144780787887,1.0087671047820697,1.0114243898388438,1.0152555071019382,1.01650167871551,2021-04-18,2021-05-02
418,432,0.9897535643251747,0.0038873394165022624,0.9821489903567506,0.983368151738872,0.9871288271074377,0.9897484750469039,0.9923727535844956,0.996156336883349,0.9973870602372268,2021-04-19,2021-05-03
419,433,1.0143105767109295,0.003928958064121628,1.0066243851749805,1.0078566795254862,1.0116577769071704,1.014305503742124,1.0169578463356022,1.0207817782351984,1.0220255975053298,2021-04-20,2021-05-04
420,434,1.021945740306927,0.003941801371579532,1.0142343622920715,1.015470709293517,1.0192842804731161,1.0219406722673559,1.024601675335125,1.028438058845103,1.0296859195678523,2021-04-21,2021-05-05
421,435,1.007792367942034,0.003911582018948897,1.000140198015791,1.0013670309093072,1.0051512947769639,1.0077873072236034,1.010427924282487,1.014234967526495,1.0154732975088476,2021-04-22,2021-05-06
422,436,1.0267962087414915,0.0039438524616868705,1.0190807574772942,1.0203177720176162,1.024133375599058,1.026791159392033,1.0294535374528884,1.0332918692365183,1.034540355037453,2021-04-23,2021-05-07
423,437,1.0513812305825965,0.003986481916402515,1.0435821960288951,1.0448326559010679,1.048689650139008,1.051376192123324,1.054067318466783,1.0579469918878697,1.05920889828018,2021-04-24,2021-05-08
424,438,1.0682028871901206,0.004011239283001156,1.060355279073333,1.0616135601730687,1.0654946176341704,1.0681978662877767,1.070905683325911,1.0748093409426789,1.0760790286763287,2021-04-25,2021-05-09
425,439,1.076183499084607,0.004013961770298208,1.0683304682987993,1.0695896418716744,1.0734734097561907,1.0761785086482412,1.078888148204618,1.082794379110923,1.0840648901042904,2021-04-26,2021-05-10
426,440,1.1070040410635598,0.0040535188188761204,1.0990733578808984,1.1003450449246328,1.1042672940832785,1.106999093474948,1.1097353945448567,1.1136799138584013,1.114962840980059,2021-04-27,2021-05-11
427,441,1.1236432469636273,0.004061770927943091,1.1156962379950144,1.1169705859891745,1.1209009629696862,1.123638352773726,1.1263801956699067,1.1303326024463107,1.1316180692057771,2021-04-28,2021-05-12
428,442,1.1315612848358356,0.004047749137700758,1.1236415653614702,1.1249115718636957,1.1288284951630196,1.1315564583891442,1.1342888130696462,1.138227461238191,1.1395084326048124,2021-04-29,2021-05-13
