alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
1.9841086302520006,2.0165648515386136,2.09802326714838,1.94246138025097,0.115642135840593,0.10695366438151713,0.12079444258379912,0.12737386744989834,0.05662659043359403,0.08294611073064628,2.084322725091029,0.11850457736802432
2.065126407007763,2.0571512915749994,2.1571388190737397,2.061447711253497,0.12010002207339278,0.10986455005636375,0.12269537285206958,0.1360758680815802,0.050237628323799695,0.021423286738566086,2.08576998669322,0.11886998107412096
2.0770658624889307,2.0479659402481607,2.101962012580234,2.0504319024613746,0.11891301431587795,0.10806384866320394,0.12040449129583147,0.13785542577871726,0.038747353221456046,0.025901912099582432,2.0581702818844385,0.11691808015047396
2.053895073249858,2.096367423366416,2.0862469864100985,2.029665568391416,0.11752400176371715,0.1113880091491247,0.11930512089751155,0.13347198956478692,0.031561719650903416,0.008509328569970673,2.0566280420079166,0.11688608784536007
2.0743378799919636,2.0670079589423693,2.116633622840038,2.034116671869479,0.11943799609917007,0.10991844826410907,0.12057081203480913,0.13832999904163817,0.026307179842377522,0.04808624302401566,2.078054810244638,0.11873496756502953
2.0644674838369923,2.066890907716041,2.116352567713462,2.0447552628455794,0.11879339071106904,0.10956445341756428,0.12141320729695575,0.13920682303080884,0.036994893760450856,0.0469555319966169,2.0788027723633804,0.11868126763170515
2.033815891030531,2.021314689294216,2.1187582541640793,2.036919105165321,0.11698328584713749,0.10642745947138774,0.12142363019807088,0.1390359106259285,0.07176768776036917,0.021561325422414068,2.0790571465994416,0.11860098360012643
2.035925906895883,2.0253445541127,2.1210780544313996,2.0341998940276644,0.11664541173176791,0.10492621299257213,0.12027312679496321,0.14031593905343379,0.08965134492449608,0.02342746858623698,2.074563405376504,0.11779386221958663
2.021702144211422,2.0214379325773746,2.1007012195734123,2.0312010148610233,0.11671312969397224,0.10932354262581669,0.11927441379683516,0.13572856460809668,0.027102700092339622,0.02016187052116443,2.074563405376504,0.11779386221958663
2.033166271837864,2.05885227979848,2.1013687293017806,2.0370885843377993,0.11824599198520667,0.10719586110540404,0.1199014503005745,0.13529752633167988,0.028662639723212566,0.016461558956022332,2.0811330398226753,0.11803224405087798
2.053436119399385,2.071851939443016,2.1312176905637554,2.047030147135626,0.1173924113567454,0.11257860260276588,0.12174564277387756,0.13754700257313818,0.035093677465050974,0.007879375109030303,2.0837667427474162,0.1178535752805878
2.0480274952819952,2.0924053516003593,2.1171601341951254,1.9606140409536004,0.11960694675617027,0.11069303030071825,0.12058647429724703,0.13110345651812963,0.08222492823373145,0.009058925396903405,2.083304363124186,0.11782554632570327
2.0508311350340476,2.070509882129771,2.125874861775363,1.9659008233664752,0.119334941169867,0.10853856117385276,0.12168260319380586,0.1308495283011212,0.09150244592376297,0.006295814758300631,2.043724974884827,0.11663583595965688
2.0952017758967054,2.0702210873803613,2.0886659423384737,2.062841858977714,0.12282271798603805,0.10943835604209334,0.11869891149585136,0.13899279306140694,0.03424430169201977,0.026158618950484446,2.0379272314739953,0.11668469094373432
2.0980903603453607,2.086137198313184,2.079565050627484,2.0416818416741283,0.12099696476280035,0.11108976046480089,0.11894520510701473,0.13875182105045628,0.027463652611120472,0.015074701841619024,2.0694528736032805,0.1169120440154225
2.046227963126353,2.0666391699933677,2.1409196765973846,2.0896363181189193,0.11728299373263015,0.11059827041021321,0.12276827335918682,0.1413480751843871,0.047046089502530426,0.017953685456240893,2.0644804102523966,0.1180783086965347
2.0234708075667234,2.0560464600405153,2.148798850340983,2.059229659684504,0.11733333668843333,0.10866510504019325,0.12356855200932594,0.1392509564955615,0.060785550228547196,0.02750149453446714,2.0863045855304403,0.11870818432349153
2.0435979426844013,2.0612728965018605,2.134191887142603,2.0411021576281394,0.11739911281661614,0.10877929583448244,0.12240270212485459,0.1385738573821318,0.030120096191083686,0.023183612769026286,2.0832817290651287,0.1190467389049224
2.0872649023128007,2.0594089946262306,2.139436896044725,2.0451148301065025,0.12130422278553035,0.11031901802404175,0.12274323665909664,0.13532540225584502,0.08123990992143082,0.005982687568960489,2.082723364098315,0.11901256798523613
2.0626215094728773,2.1020740004171126,2.1325226864560154,2.044139768579175,0.11829170307504487,0.11135703085168507,0.12011091913030267,0.1377927531618078,0.02819380152455491,0.028484216711048005,2.100451449647376,0.1195399973973883
2.0373762489372185,2.0790559301957154,2.088573717939638,2.036604979941706,0.11636023594133432,0.10987734895459024,0.12166885277988847,0.1365422737376381,0.033947391021694924,0.007810411040065242,2.082613792688459,0.11851803326074277
2.0020766965774284,2.1197467773509238,2.085655501314965,1.9171659613472738,0.11464778048575247,0.11302450180962456,0.12070980407068094,0.12777667623913877,0.0942795465570548,0.017725570507293623,2.0825058620688024,0.11885947046321954
2.023835901577576,2.1495992649766014,2.118319549947291,1.9207578237288143,0.11715996752487363,0.11573326591963029,0.1198179897536512,0.1250641147192387,0.08454086704078151,0.00394727232993684,2.062236982158235,0.11704744551577619
1.9964770753358971,2.020923046485892,2.1022309621185826,1.9840333049252759,0.11605353735960366,0.10793004415512014,0.12116830835958753,0.13125294342471502,0.09424581024731815,0.017548002720738323,2.0737883427807433,0.1174915537975144
1.9694055713723353,2.0503521107772213,2.1141536794368734,1.929265699837981,0.11214262532986845,0.10758324191547353,0.12047253947585258,0.13100147629321202,0.10486152555806323,0.010827419534088854,2.0749656961723137,0.11747237095071007
2.0098060182384136,2.0183189639587216,2.1132098642115347,2.036036961423806,0.11511372391524174,0.10514553267578576,0.11964437155499297,0.13987074295038107,0.06561494403451826,0.01233772375765167,2.0647812130632617,0.1178533472833014
2.026149896048266,2.004007308154286,2.1184008024852368,2.03535636209444,0.11717896282657833,0.10788291679599642,0.1220045168030889,0.13230959637268797,0.04113428807991752,0.007424017457615033,2.069305191970709,0.11832413842375233
2.0126970516808655,2.1055903037567156,2.1107239531577746,2.0141760329923897,0.11549376600541547,0.11200183189769333,0.12112690545729753,0.1339903430654586,0.03983963301245762,0.05790702894241692,2.063189771882635,0.11871317966124222
2.0256563345190837,2.1274817109539303,2.131189597457474,2.1143312368470766,0.11662930297533453,0.11321488619920654,0.1223072904804023,0.1418219758809614,0.06414732507756457,0.025399247593089834,2.0622527013486818,0.11863934269113821
2.0387280266869436,2.0934798039628895,2.1047509849397263,2.0331982697902777,0.11809310861158308,0.1120640647502848,0.12090281239058227,0.13777123851331552,0.0773492105149735,0.009574155729547717,2.072910532298842,0.11697983912705
2.0475226378207183,2.068412051177923,2.104555211531662,2.026064174024358,0.1176915462381528,0.10924908535802424,0.1207056612204312,0.1338109092550178,0.04798918782774964,0.009976670593272662,2.0748254519921487,0.11876599391279141
2.012165438866836,2.0064436618153403,2.0959730161839474,2.0673769932021,0.11555194041303345,0.10661958706353758,0.1195623850734875,0.13636106083425223,0.10525362131024914,0.011387758509355262,2.048980685547076,0.11705867948492642
2.0127657895537503,2.0113213707504602,2.1162882006044232,2.0052530619928532,0.11583725297932644,0.10889259653341754,0.12091956937548512,0.13527552669342013,0.05661114824404318,0.009614062895621781,2.0899192678949183,0.11923947906105718
2.033729722646992,2.027532547538618,2.1052517459134474,1.9981332668280771,0.11498609999259768,0.1079758312990358,0.12126898943745698,0.1361062923879963,0.11025758469188204,0.00954488559949085,2.082750699660038,0.11822218019040207
2.064886802608478,2.113319633751282,2.1241178773307072,1.9675652399954682,0.11996172465520898,0.11164149734601911,0.12263750253105897,0.13243304147678542,0.2927473851645369,0.00945604532970023,2.0783301688408122,0.11788083060348364
2.0678460054517203,2.11353957524376,2.1241672709778707,1.9946530642840807,0.12057430818373485,0.11202488672048357,0.12209836348443562,0.1327628247368858,0.2431027350713843,0.011381381225290898,2.0555314121938157,0.11752373007862137
2.071076279278089,2.113667677856342,2.144386593515709,1.990263132673068,0.11896650463910406,0.11198750070243108,0.12185159216658202,0.13764108503391312,0.10349294919199012,0.010182318962487516,2.0594739245678175,0.11697798519879402
2.0442434951951562,2.0980927422066107,2.128112735347537,1.9989567488356257,0.11980545239450562,0.11058500815556584,0.12143694617082025,0.1380352280122754,0.06928692562725278,0.011769990352438734,2.080760885673798,0.11830317078327521
2.0742855822461954,2.068267796603592,2.097347677108822,2.041394302968152,0.11771106210468127,0.11157459173494949,0.1211295287787758,0.13398268178514255,0.01927718558367917,0.014503487952013602,2.0542952716216245,0.11744306650244107
2.044900273827634,2.0076523148038787,2.119008151841681,2.047774407390063,0.11573752049223233,0.10782518133337701,0.12040823669894546,0.1340621513579828,0.06674996971055606,0.010736244315412268,2.0687083133603514,0.11791424927127449
2.0453168579485737,2.0313461548311387,2.1021929730971425,1.9496307043491656,0.1190029297242132,0.1096751656602406,0.12074423520460835,0.12903915641515726,0.07996915057215259,0.011937666648820872,2.0606787715437833,0.11786857711804648
2.006248528701841,2.0560520412037007,2.135470735437116,2.0816174946066166,0.11543223526238197,0.10859657119920711,0.12210524166282022,0.13819089885377547,0.06209016601773645,0.008870543214912093,2.0601396247367463,0.11660785390601228
2.0543679454258794,2.027599188031113,2.1093122478992448,2.050133821690787,0.1185474509816916,0.10695794231936856,0.11988800430492207,0.13777854772720874,0.03412530030460743,0.02763397745155395,2.090960353471242,0.11843722328698009
2.051805047155308,2.04439794748378,2.081477305671995,2.0626563012090107,0.1183079542667701,0.10887554211716237,0.1202444774903843,0.13771944492478455,0.02925186646951954,0.018087296562794623,2.0760453745877028,0.1184201699020065
2.077623639958263,2.0449840046936503,2.1193212405995734,2.0306390053388217,0.12044844150734171,0.10790723204964893,0.12070069242436028,0.13663287142832026,0.03141501063465076,0.012991877453953405,2.0482181849678582,0.1165692118349807
1.9841284304517355,2.0509262341351624,2.085441198865873,2.039384029472903,0.11406027754701328,0.109057922796451,0.11986818971411158,0.13686785646258195,0.052269615486635584,0.013449875056891096,2.0509052267567305,0.11697670954812225
2.09460406573951,2.0724759609572216,2.116523352653788,2.044898956659111,0.12230186514151074,0.1093259644440945,0.12245995117037124,0.1348479987835438,0.0618640183763418,0.008980398699757189,2.0670858721076195,0.11792634194310703
