alpha[1],alpha[2],alpha[3],alpha[4],beta[1],beta[2],beta[3],beta[4],sigma_alpha,sigma_beta,alpha,beta
2.0334185725676917,2.0822406876136452,2.1669402133223423,1.8981740132061362,0.11805892746488175,0.1103115559988691,0.12395915095153942,0.13141037031471026,0.07694510899432305,0.009748529043112046,2.0944860469973476,0.11919286451612679
2.092021125812882,2.0665550620527595,2.1259428712565396,2.043242884036167,0.1190893428696768,0.11117440467278225,0.12130677428119765,0.13372091818297077,0.0996219421842498,0.006846079589658844,2.100053766742212,0.11935677781383755
1.995913938981579,2.05086485198236,2.1282341846338824,1.940760118973367,0.11669990297778267,0.10960456617670317,0.12238152671402854,0.13027605364353687,0.1666723162582072,0.012041434183710061,2.099393253669779,0.1192996300773531
2.030306334195075,2.0876581278500765,2.1232701096566386,2.003762720352303,0.11822506481193934,0.1120832087172039,0.11999044740235028,0.1326444653376312,0.058434860585680204,0.007173281718729715,2.0912329362612323,0.11925174224066394
2.062718219602468,2.090919098698835,2.093895075935742,1.9894511541122606,0.11840573441294201,0.11244128960520704,0.12027231405897822,0.1359031456423372,0.06634691283795505,0.009609325802424316,2.101209611591732,0.11909232667760279
2.0150787874201406,2.108364368062083,2.1517043595504735,2.0235387429963607,0.11649520167839941,0.11190650162958238,0.1233753938680588,0.13337792162770953,0.07257100302126093,0.009503646121777575,2.096915445526987,0.11957354013305409
2.020144030263641,2.094961867209273,2.1664584492804955,2.021033185745378,0.11645123372110916,0.11235137350806931,0.12212607428101294,0.13200340195642823,0.04496408825782045,0.008558113965197879,2.044365945309775,0.11671128921701078
2.072937115273193,2.047174767514794,2.1244991404587927,1.8958331002132556,0.1199262129618384,0.10895148006778138,0.12041361522928867,0.12479292230316831,0.08572746715325297,0.015132304855615161,2.048413779641038,0.11704320392953008
2.059893740140588,2.0271388762778813,2.1046979711355682,1.9011531617121689,0.11951588714044249,0.1083485894374951,0.12089824676569733,0.1286037805151306,0.3233145713325418,0.02347956010350679,2.0483762196077095,0.11675828433001838
2.027453271243654,2.10392696868403,2.1255965951499944,2.1143460765636077,0.11649450967762978,0.1123457066683613,0.12218563788371663,0.14437521787029808,0.06716248040707888,0.023604413450493602,2.0679621621112645,0.11755311785195406
2.081328085809472,2.060635691708366,2.1025290011330755,1.9725256852542281,0.12131062261699017,0.10900615587050591,0.11921778154388384,0.13036389065045645,0.08351835021148869,0.006459346921625779,2.0663742611605698,0.11800031750828946
