a[1],a[2],a[3],a[4],b[1],b[2],b[3],b[4],c[1],c[2],c[3],c[4],sigma_a,sigma_b,sigma_c,a,b,c
2.699996361128977,0.4546194556218678,2.0060939443389723,3.2312588592042264,3.566225501378964,2.4445697169725666,2.882352104427595,0.7677347586839925,0.7882243777683221,0.20929603549388134,0.4761478129930912,1.0462727981885005,0.4112783869439371,0.2822275497669113,2.269653366247032,9.055163010491356,3.9416546550132243,0.18152323718049676
2.6999958182565296,0.4546194688576214,2.0060875074953843,3.2312587063348883,3.566225340180697,2.4445689345035673,2.8823519075421027,0.7677347167783358,0.7882243733623404,0.20929604395457277,0.47614777590671475,1.0462729055577338,0.4112783910445693,0.2822275901349113,2.2696535108679905,9.055329890158431,3.9416550706417173,0.18152323545711438
2.6999958036207397,0.4546194382423275,2.0060860217051064,3.2312591436319913,3.5662252642466603,2.444569357747963,2.8823521610789387,0.7677347020613766,0.7882243924104345,0.20929604436072763,0.47614772266973493,1.0462730273286134,0.41127842191258207,0.2822275573213103,2.269653184932014,9.055514232140759,3.941653748074975,0.1815232835155246
2.699996286711655,0.4546194533872972,2.006084291181456,3.231259278233853,3.5662250872900567,2.4445692509593093,2.8823521179084666,0.7677348279108394,0.7882243905636573,0.2092960669637435,0.4761476535115719,1.0462731043680353,0.41127838874810535,0.2822275144138336,2.2696532697179683,9.055667137597169,3.941652559884234,0.18152321464287471
2.699994928650105,0.4546194595560742,2.0060776887527356,3.2312586178777214,3.5662251652757178,2.4445689418570744,2.8823514920876887,0.767734801792832,0.7882241652223381,0.20929607884913812,0.47614768494090076,1.0462731637090035,0.4112784126915386,0.28222756723283227,2.269653148891009,9.05631748594222,3.9416522644812706,0.1815230563172122
2.6999942667940373,0.4546195042998288,2.0060707481719584,3.2312590465088427,3.566224777901878,2.4445693748069903,2.88235075573216,0.7677349648872719,0.7882244866442506,0.2092960614872761,0.4761476513395048,1.0462731353002543,0.4112783821201906,0.2822276336821788,2.2696537271156765,9.056475077630669,3.941652142612419,0.18152303001369083
2.6999944990490934,0.45461933074584004,2.006055458751591,3.231259624497581,3.566224863180511,2.4445688331700786,2.882349251159606,0.7677353836518213,0.7882249756790407,0.20929603391582713,0.4761476617815217,1.0462733935410422,0.41127844211840964,0.2822276141198001,2.2696540344196805,9.05662341026366,3.9416528840145237,0.18152310640466782
2.699994180009772,0.45461932334031063,2.0060538287268637,3.231260162989722,3.5662248606828513,2.4445688683888216,2.8823489588198665,0.7677354080344483,0.7882249688722979,0.20929601797023403,0.4761476741656194,1.0462733848145818,0.41127844180694473,0.2822276412516962,2.26965409876894,9.058165339132598,3.9416508646871335,0.1815232489513217
2.699994293167562,0.45461933464867565,2.0060524981355683,3.2312601692685807,3.566224789418934,2.4445688924880615,2.8823488405637825,0.7677353796886913,0.7882251081799787,0.20929603568123445,0.47614760831052994,1.0462735244740144,0.4112783646503332,0.28222764880907414,2.2696542327706535,9.082655461311171,3.941616436932645,0.1815241019720582
2.6999932023813593,0.4546193136696961,2.0060460915034666,3.2312604920827326,3.5662251643198193,2.444569331223692,2.8823492663645425,0.7677352635634844,0.7882252271574567,0.2092960204029988,0.47614769879287366,1.0462732042588745,0.4112784042084288,0.28222765261010024,2.269654079851825,9.082816614968868,3.941615339668156,0.18152411020714557
2.699993204564964,0.4546193038191551,2.00604465651942,3.2312606623909277,3.566225070367032,2.4445692353130584,2.8823491494319473,0.7677352781632365,0.7882252510475962,0.20929603900340948,0.4761477395841916,1.0462732533415362,0.41127838744880413,0.2822276714610235,2.269654083374567,9.083489831090088,3.941615242201514,0.18152413696374267
2.6999947943654266,0.4546193183901866,2.0060205067108687,3.2312581330758516,3.5662251631960746,2.4445689656385867,2.882348918564344,0.7677354062954646,0.7882250093487569,0.2092959801545113,0.4761477774747284,1.0462733962357487,0.41127851714804003,0.28222756038552743,2.2696545193467608,9.083661253138471,3.941615537993296,0.18152413184230154
2.6999949193591877,0.454619510979821,2.006013298310916,3.2312578884439285,3.5662244030181145,2.4445695184355887,2.8823492987466697,0.7677355968041272,0.7882248302353989,0.20929593479145708,0.4761478035427042,1.0462736109216528,0.4112785676024976,0.2822276289494888,2.2696549967632613,9.083853780406285,3.9416156460017553,0.1815241258809136
2.699995573626593,0.4546194950841917,2.00600653259622,3.2312583814745617,3.5662243617984624,2.444569823458284,2.8823492741100374,0.7677353401665621,0.788224810901473,0.2092959543448747,0.4761477640125413,1.0462736697035884,0.41127854937788716,0.2822276581472917,2.269655267217826,9.08402247827173,3.9416143369250407,0.1815241238697275
2.699994415432615,0.45461947673335845,2.005992547081883,3.2312594870113305,3.56622505279316,2.4445685191716744,2.882349157118739,0.7677350701054338,0.7882246327085402,0.2092959357122141,0.476147955476496,1.0462733406985365,0.4112787474439196,0.28222761857552936,2.2696551795291247,9.08419047599956,3.941611206159187,0.18152410663712548
2.6999937567701497,0.45461959603983976,2.0059860287089464,3.2312600150231643,3.566226420626287,2.4445688970117834,2.88234927227813,0.7677349700353336,0.788224807665834,0.20929588757010106,0.4761478263328023,1.046273268572559,0.41127868385925553,0.2822276098314805,2.269655434643187,9.095859654678732,3.941604940400582,0.18152381272858883
2.6999938304397935,0.45461955544404226,2.0059845672930083,3.2312602298422295,3.566225980379904,2.444569010053622,2.882349210117989,0.7677348917524579,0.7882247854550717,0.20929588878257124,0.47614782977136244,1.0462732200648448,0.41127872423828754,0.28222762751975905,2.269655400371423,9.096497743839954,3.941598728277591,0.18152378257996538
2.699994002692752,0.45461953443990566,2.005983149690768,3.2312599089972256,3.5662259937849936,2.444569133381422,2.8823493477046442,0.7677347636302324,0.7882248283460865,0.2092958833409755,0.47614773229108126,1.0462731041289215,0.4112787219198293,0.2822276350357085,2.2696554221944645,9.099340162580866,3.941589548387377,0.18152365754503705
2.6999940541117966,0.4546194993441946,2.0059815024437864,3.231259922368491,3.5662258561072826,2.444569172462427,2.8823493939723424,0.7677348800390265,0.7882247908294904,0.20929586352982735,0.47614769856246164,1.0462730799190827,0.4112786995050739,0.28222762171579285,2.269655448424799,9.099507284797436,3.941589735093718,0.18152365034813553
2.6999934144402236,0.45461941635777087,2.005975213991197,3.2312603306669647,3.566225431703915,2.444569028370055,2.882348914545111,0.7677348369821956,0.7882249094690172,0.2092958166443242,0.476147879703077,1.0462729051622424,0.4112787258728544,0.282227643502133,2.2696548768020777,9.099689481155686,3.941589197101366,0.18152365003215945
2.6999931437101212,0.4546194197869431,2.0059734762140473,3.2312605732002444,3.5662257670805024,2.4445692013845415,2.882349263562366,0.767734823735714,0.7882248979913139,0.2092958314384702,0.47614792442605147,1.046272819143794,0.41127867477845487,0.2822276669258483,2.2696551682991952,9.101238661000577,3.941592595242526,0.18152354758549058
2.6999932017498396,0.45461943616022654,2.00597208722104,3.2312607938661104,3.5662260351008395,2.444569507385498,2.882349449063177,0.7677348006510263,0.7882248939929881,0.20929581088935859,0.4761479080704768,1.046272797192101,0.41127867904043547,0.28222769057854535,2.2696549595246065,9.101418541127645,3.941593591836965,0.18152354217632646
2.699992885504682,0.4546193537715461,2.0059658049162556,3.231260499501233,3.5662258846167436,2.444569532592717,2.882348783410593,0.7677345677449938,0.7882247815757355,0.20929576556420956,0.47614795295909235,1.046273175733913,0.4112786700456949,0.28222765265868965,2.269654608431446,9.101593374926301,3.9415913593556997,0.18152350615452365
2.6999931017475385,0.45461931391206356,2.005964425778188,3.23126065663773,3.5662256170164914,2.4445698646662164,2.8823488898916967,0.767734601948097,0.7882248215160874,0.20929573547098032,0.47614801420073144,1.0462733684978756,0.41127859115361537,0.28222768928815317,2.2696543259708544,9.101760499592974,3.941589297865958,0.18152347575747482
2.699992798183284,0.45461927784064154,2.005962900367258,3.2312609727615738,3.566225730605877,2.444569798180853,2.882348886225933,0.7677346017943967,0.7882248009843508,0.20929572306123864,0.47614794483036343,1.0462731854272869,0.41127860884693,0.28222769922322544,2.2696543101096744,9.101952024339901,3.9415916419195827,0.18152351587867813
2.6999925899250647,0.45461932238973496,2.0059613180569076,3.2312612855132756,3.5662256298018042,2.444569587094324,2.8823486642371012,0.7677346208469462,0.7882248007005865,0.2092957088348209,0.47614791230354114,1.0462731217079904,0.4112786252664844,0.28222771666391866,2.2696543199014645,9.10265639966782,3.9415920006418945,0.181523354968024
2.6999894839418843,0.4546194286091081,2.0058781443469034,3.231263206605924,3.5662218534181824,2.4445694756579557,2.882346731734711,0.7677341988548199,0.7882243445161525,0.20929579237208007,0.47614757697228005,1.0462741945008718,0.41127878071066515,0.2822278269102736,2.2696576665083907,9.103387687662726,3.9415885619171536,0.18152333085980965
2.6999895257478395,0.4546194282109406,2.0058764211128213,3.2312630108549336,3.5662216031584544,2.4445693094199337,2.8823467187322356,0.7677342916958944,0.7882243749172876,0.2092958184768581,0.47614758236335336,1.0462742642286995,0.41127877581283184,0.2822278073718291,2.2696578690580234,9.103540051769837,3.941588735918319,0.18152341388943874
2.6999905504829744,0.45461955537024007,2.005869887282549,3.2312623173938433,3.5662212927224024,2.444569879705597,2.8823465474487437,0.7677343793742762,0.7882244957971735,0.20929583236589194,0.4761477680407372,1.0462741681824868,0.41127873755351674,0.28222776715179115,2.2696578537688143,9.103668035632722,3.9415901502151067,0.18152334020022506
2.69998914377518,0.4546196899294819,2.0058544958315356,3.231262217634744,3.566222619596163,2.444569769050105,2.882346370534159,0.7677338674922132,0.7882244845338728,0.20929580182213658,0.4761475998627269,1.0462745843453216,0.41127883079283023,0.2822276457566734,2.2696584709774545,9.103850120337365,3.9415903596590245,0.18152333634675355
2.6999884447431324,0.45461974277170686,2.005847794149507,3.2312615976766175,3.5662230761671387,2.444569719690008,2.8823456547801087,0.7677337045249412,0.7882245731207181,0.20929577199049737,0.47614761461221083,1.0462743308752236,0.4112788065511442,0.28222764145490403,2.2696582571348163,9.103994225601415,3.9415909334623285,0.1815232997866047
2.699988287047765,0.45461975651354736,2.0058460349024636,3.2312610510938287,3.566223281676688,2.4445699993471695,2.882345429474556,0.7677338584895756,0.7882245424967547,0.20929575714826307,0.47614759568553655,1.0462743981277423,0.41127882724517156,0.2822276446622698,2.2696582173032125,9.104157613977799,3.9415899686700633,0.18152330154725493
2.6999881524005027,0.45461973831169356,2.0058388445555906,3.231262336598968,3.5662223041850263,2.444570720481588,2.8823453758238258,0.7677338034947611,0.7882243075739876,0.20929578731618986,0.4761476127105995,1.0462738953776265,0.4112788107504273,0.2822276073977181,2.269658287484156,9.105791201364276,3.9415832030962488,0.18152325203699007
2.699987940586813,0.4546197574356431,2.0058368233399895,3.231262084988024,3.566222473558916,2.4445704965299484,2.882345409496966,0.7677338687152437,0.788224180068854,0.2092958098737988,0.47614766851149115,1.0462741012435717,0.4112788153940594,0.28222757757191635,2.2696581613421256,9.105965726208039,3.9415827839040727,0.18152332233425308
2.6999874274252242,0.45461973584472193,2.0058349025223206,3.2312619823728235,3.5662224919859837,2.4445704986555894,2.882345029732896,0.7677339163379797,0.7882242329641087,0.20929582976322247,0.4761476613893478,1.0462741060019611,0.41127884251458685,0.2822275927618004,2.269657933441292,9.106151913450244,3.9415842716656364,0.1815232624494005
2.69998692838784,0.45461983836877096,2.0058274252775425,3.2312613953013267,3.5662221111617676,2.444571190179536,2.8823448324269463,0.7677337204851356,0.7882242958215178,0.20929586187922383,0.4761477229250766,1.0462740774616388,0.41127875539983766,0.2822276096146337,2.2696577583120563,9.106251202825066,3.9415831149945437,0.1815232788874999
2.69998723165796,0.4546197889994286,2.005825899616718,3.2312613725662747,3.566221704525275,2.444571197083629,2.882344796400114,0.7677337116801269,0.7882242271998626,0.20929586667476743,0.4761477223805626,1.0462740706527844,0.41127873696751316,0.2822276155164703,2.2696578593030456,9.106433393608807,3.941582908315997,0.18152330345340476
2.6999876372719553,0.4546197896532459,2.005809967863957,3.2312613924926854,3.5662216195393714,2.444571116516725,2.8823444922658537,0.7677335732333034,0.7882241354855701,0.20929592952900114,0.4761478494140844,1.0462738848957318,0.41127883466187315,0.28222768439116996,2.269658160052531,9.107172146673198,3.941580092001749,0.18152330536322325
